product_id,id,name,brand,category,price,cpu,gpu,ram,storage_type,storage_capacity,display,has_embedding
"68ca54d976a72c2aed452fc1",352,"Aspire 3 A315-58-529V","Acer","Văn phòng",11990000,"Intel® Core™ i5-1135G7 (2.4 GHz - 4.2 GHz, 8MB, 4 nhân, 8 luồng)","Onboard graphics   () + Intel® Iris® Xe Graphics","8GB (4GB + 4GB Onboard)","","","15.6"" TFT (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452f94",307,"LOQ Essential 15IAX9E - 83LK0036VN","Lenovo","Gaming",21990000,"Intel® Core™ i5-12450HX (2.4 GHz - 4.4 GHz, 12MB, 8 nhân, 12 luồng)","GeForce RTX™ 3050 6GB GDDR6 (142 AI TOPs) + ","1 x 12GB","","","15.6"" IPS (1920 x 1080), 144Hz",1
"68ca54d976a72c2aed452fce",365,"Aspire 5 A514-55-5954 (NX.K5BSV.001)","Acer","Văn phòng",19990000,"Intel® Core™ i5-1235U (1.3 GHz - 4.4GHz, 12MB, 10 nhân, 12 luồng)","Onboard graphics   () + Intel® Iris® Xe Graphics","8GB (4GB + 4GB Onboard)","","","14"" IPS (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452f71",272,"Crosshair 16 HX AI D2XWGKG-071VN","Msi","Gaming",52290000,"Intel® Core™ Ultra 9-275HX (2.7 GHz - 5.7 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5070 8GB GDDR7 (798 AI TOPs) + ","2 x 16GB","","","16"" IPS (2560 x 1600), 240Hz",1
"68ca54d976a72c2aed452fe9",392,"Venture 14 AI A1MG-005VN","Msi","Văn phòng",23290000,"Intel® Core™ Ultra 5-125H (3.6 GHz - 4.5 GHz, 18MB, 14 nhân, 18 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","2 x 8GB","","","14"" OLED (2880 x 1800), 120Hz",1
"68ca54d976a72c2aed452ff2",401,"Predator Helios Neo 16S AI PHN16S-71-95MS","Acer","Gaming",66590000,"Intel® Core™ Ultra 9-275HX (2.7 GHz - 5.4 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5070Ti 12GB GDDR7 (992 AI TOPs) + Intel® Arc™ Graphics","2 x 32GB","","","16"" OLED (2560 x 1600), 240Hz",1
"68ca54d976a72c2aed452fc6",357,"Modern 14 C13M-458VN","Msi","Văn phòng",11490000,"Intel® Core™ i5-1335U (1.3 GHz - 4.6GHz, 12MB, 10 nhân, 12 luồng)","Onboard graphics   () + Intel® Iris® Xe Graphics","8GB Onboard","","","14"" IPS (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452f95",308,"Yoga Slim 7 - 15ILL9 83HM000GVN","Lenovo","Văn phòng",40990000,"Intel® Core™ Ultra 7-258V (2.2 GHz - 4.8GHz, 12MB, 8 nhân, 8 luồng)","Onboard graphics   () + Intel® Arc™ Graphics 140V","32GB Onbard","","","15.3"" IPS (2880 x 1800), 120Hz",1
"68ca54d976a72c2aed452f85",292,"Modern 15 H C2RMG-292VN","Msi","Văn phòng",18890000,"Intel® Core™ 5 120U (2.2 GHz - 4.8 GHz, 12MB, 8 nhân, 12 luồng)","Onboard graphics   () + Intel® UHD Graphics","2 x 8GB","","","15.6"" IPS (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452fa2",321,"Predator Helios Neo 14 PHN14-51-99Y8","Acer","Gaming",48590000,"Intel® Core™ Ultra 9-185H (3.9 GHz - 5.1 GHz, 24MB, 16 nhân, 22 luồng)","GeForce RTX™ 4060 8GB GDDR6 (233 AI TOPS) + Intel® UHD Graphics","32GB Onboard","","","14.5"" IPS (3072 x 1920), 165Hz",1
"68ca54d976a72c2aed452fab",330,"Yoga Pro 7 14IMH9 - 83E2005DVN","Lenovo","Văn phòng",45990000,"Intel® Core™ Ultra 7-155H (3.8 GHz - 4.8 GHz, 24MB, 16 nhân, 22 luồng)","GeForce RTX™ 4050 6GB GDDR6 () + Intel® Arc™ Graphics","1 x 32GB","","","14.5"" OLED (2880 x 1800), 120Hz",1
"68ca54d976a72c2aed452fd3",370,"Gaming Nitro V ProPanel ANV15-41-R0Y4","Acer","Gaming",26990000,"AMD Ryzen™ 7 7735HS (3.2 GHz - 4.75 GHz, 16MB, 8 nhân, 16 luồng)","GeForce RTX™ 4050 6GB GDDR6 (194 AI TOPs) + AMD Radeon 680M","1 x 16GB","","","15.6"" IPS (1920 x 1080), 180Hz",1
"68ca54d976a72c2aed452fe3",386,"IdeaPad Slim 5 14Q8X9 - 83HL005AVN","Lenovo","Văn phòng",20990000,"Snapdragon X X1 26 100 (2.97 GHz, 30MB, 8 nhân, 8 luồng)","Onboard graphics   () + Qualcomm® Adreno™ GPU","16GB Onboard","","","14"" OLED (1920 x 1200)",1
"68ca54d976a72c2aed452fd9",376,"Yoga 7 2-in-1 - 83DJ00H8VN","Lenovo","Văn phòng",27490000,"Intel® Core™ Ultra 5-125H (3.6 GHz - 4.5 GHz, 18MB, 14 nhân, 18 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","16GB Onboard","","","14"" OLED (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452fb7",342,"Aspire 5 A515-58GM-59LJ (NX.KQ4SV.001)","Acer","Văn phòng",20490000,"Intel® Core™ i5-13420H (2.1 GHz - 4.6 GHz, 12MB, 8 nhân, 12 luồng)","GeForce RTX™ 2050 4GB GDDR6 () + Intel® Iris® Xe Graphics","1 x 8GB","","","15.6"" IPS (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452fd2",369,"ThinkPad X1 Carbon Gen 13 - 21NX003DVN","Lenovo","Văn phòng",49790000,"Intel® Core™ Ultra 5-225H (2.5 GHz - 4.9 GHz, 18MB, 14 nhân, 14 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","16GB Onboard","","","14"" IPS (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452f81",288,"IdeaPad Slim 5 OLED 15ARP10 - 83J3002SVN","Lenovo","Văn phòng",21990000,"AMD Ryzen™ 7 7735HS (3.2 GHz - 4.75 GHz, 16MB, 8 nhân, 16 luồng)","Onboard graphics   () + AMD Radeon 680M","32GB Onboard","","","15"" OLED (2560 x 1600), 165Hz",1
"68ca54d976a72c2aed452fba",345,"Swift 14 SF14-71T-75CV (NX.KERSV.003)","Acer","Văn phòng",34090000,"Intel® Core™ i7-13700H (2.4 GHz - 5.0 GHz, 24MB, 14 nhân, 20 luồng)","Onboard graphics   () + Intel® Iris® Xe Graphics","32GB","","","14"" IPS (2560 x 1600), 60Hz",1
"68ca54d976a72c2aed452faf",334,"Thin GF63 12VE - 454VN","Msi","Gaming",21190000,"Intel® Core™ i5-12450H (2.0 GHz - 4.4GHz, 12MB, 8 nhân, 12 luồng)","GeForce RTX™ 4050 6GB GDDR6 (194 AI TOPs) + Intel® Iris® Xe Graphics","1 x 16GB","","","15.6"" IPS (1920 x 1080), 144Hz",1
"68ca54d976a72c2aed452fb0",335,"Legion Pro 5 16IRX9 - 83DF0047VN","Lenovo","Gaming",47990000,"Intel® Core™ i9-14900HX (2.2 GHz - 5.8 GHz, 36MB, 24 nhân, 32 luồng)","GeForce RTX™ 4060 8GB GDDR6 (233 AI TOPS) + Intel® UHD Graphics 770","2 x 16GB","","","16"" IPS (2560 x 1600), 240Hz",1
"68ca54d976a72c2aed452fda",377,"ThinkPad  T16 Gen 4 - 21QE0009VN","Lenovo","Văn phòng",39090000,"Intel® Core™ Ultra 5-225H (1.7 GHz - 4.9 GHz, 18MB, 14 nhân,16 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","1 x 32GB","","","16"" IPS (1920 x 1200)",1
"68ca54d976a72c2aed452f7f",286,"XPS 9350 - XPS9350-U5IA165W11GR-FP","Dell","Doanh nghiệp",53090000,"Intel® Core™ Ultra 5-226V (2.1 GHz - 4.5 GHz, 8MB, 8 nhân, 8 luồng)","Onboard graphics   () + Intel® Arc™ Graphics 130V","16GB Onboard","","","13.4"" WVA (2560 x 1600), 120Hz",1
"68ca54d976a72c2aed452f6e",269,"ThinkPad T14 Gen 6 - 21QC0007VA","Lenovo","Văn phòng",36390000,"Intel® Core™ Ultra 7-255H (2.0 GHz - 5.1 GHz, 24MB, 16 nhân, 16 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","2 x 16GB","","","14"" IPS (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452f88",295,"Inspiron 16 5640 - 71053723","Dell","Doanh nghiệp",23190000,"Intel® Core™ 5 120U (1.4 GHz - 5.0 GHz, 12MB, 10 nhân, 12 luồng)","Onboard graphics   () + Intel® Iris® Xe Graphics","2 x 8GB","","","16"" WVA (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452ff0",399,"Titan 18 HX AI A2XWJG-622VN","Msi","Gaming",164990000,"Intel® Core™ Ultra 9-285HX (2.8 GHz - 5.5 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5090 24GB GDDR7 (1824 AI TOPS) + Intel® Arc™ Graphics","2 x 32GB","","","18"" Mini LED IPS (3840 x 2400), 120Hz",1
"68ca54d976a72c2aed452fd8",375,"Yoga 7 2-in-1 14IML9 - 83DJ00H9VN","Lenovo","Văn phòng",33390000,"Intel® Core™ Ultra 7-155H (3.8 GHz - 4.8 GHz, 24MB, 16 nhân, 22 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","32GB Onboard","","","14"" OLED (2880 x 1800), 120Hz",1
"68ca54d976a72c2aed452feb",394,"Venture A16 AI+ A3HMG-017VN","Msi","Văn phòng",28590000,"AMD Ryzen™ AI 7 350 (2.0 GHz - 5.0 GHz, 16MB, 8 nhân, 16 luồng)","Onboard graphics   () + AMD Radeon™ Graphics","2 x 8GB","","","16"" OLED (2048 x 1280), 120Hz",1
"68ca54d976a72c2aed452ff6",405,"Titan 18 HX AI A2XWIG-090VN","Msi","Gaming",139990000,"Intel® Core™ Ultra 9-285HX (2.8 GHz - 5.5 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5080   (1334 AI TOPS) + ","2 x 32GB","","","18""  (3840 x 1800), 120Hz",1
"68ca54d976a72c2aed452fe8",391,"Thin 15 B13VE - 2824VN","Msi","Gaming",21890000,"Intel® Core™ i5-13420H (2.1 GHz - 4.6 GHz, 12MB, 8 nhân, 12 luồng)","GeForce RTX™ 4050 6GB GDDR6 (194 AI TOPs) + Intel® Graphics","2 x 8GB","","","15.6"" IPS (1920 x 1080), 144Hz",1
"68ca54d976a72c2aed452fa5",324,"Gaming Aspire 5 A515-58GM-598J","Acer","Gaming",28490000,"Intel® Core™ i5-13420H (2.1 GHz - 4.6 GHz, 12MB, 8 nhân, 12 luồng)","GeForce RTX™ 2050 4GB GDDR6 (104 AI TOPs) + Intel® Iris® Xe Graphics","2 x 8GB","","","15.6"" IPS (1920 x 1080), 144Hz",1
"68ca54d976a72c2aed452f86",293,"Stealth 18 HX AI A2XWIG-017VN","Msi","Gaming",95090000,"Intel® Core™ Ultra 9-275HX (2.7 GHz - 5.4 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5080 16GB GDDR7 (1334 AI TOPS) + Intel® Arc™ Graphics","2 x 16GB","","","18"" Mini LED IPS (3840 x 2400), 120Hz",1
"68ca54d976a72c2aed452f77",278,"Yoga Slim 7-14IMH9 - 83CV008EVN","Lenovo","Văn phòng",17990000,"Intel® Core™ Ultra 5-125H (3.6 GHz - 4.5 GHz, 18MB, 14 nhân, 18 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","16GB Onbard","","","14"" OLED (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452fe7",390,"Katana 15 B13VEK-2416VN","Msi","Gaming",25690000,"Intel® Core™ i5-13420H (2.1 GHz - 4.6GHz, 12MB, 8 nhân, 12 luồng)","GeForce RTX™ 4050 6GB GDDR6 (194 AI TOPs) + Intel UHD Graphics","1 x 16GB","","","15.6"" IPS (1920 x 1080)",1
"68ca54d976a72c2aed452f72",273,"Yoga Slim 7 14IMH9 - 83CV00AJVN","Lenovo","Văn phòng",29490000,"Intel® Core™ Ultra 7-155H (3.8 GHz - 4.8 GHz, 24MB, 16 nhân, 22 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","32GB Onbard","","","14"" OLED (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452f96",309,"ThinkPad E14 Gen 6 - 21M7004YVN","Lenovo","Văn phòng",27290000,"Intel® Core™ Ultra 7-155H (3.8 GHz - 4.8 GHz, 24MB, 16 nhân, 22 luồng)","Onboard graphics   () + Intel® Arc™ Graphics","2 x 8GB","","","14"" IPS (1920 x 1200), 60Hz",1
"68ca54d976a72c2aed452ff5",404,"Stealth A16 AI+ A3XWHG-085VN","Msi","Gaming",65590000,"AMD Ryzen AI 9 HX 370 (5.1 GHz, 24MB, 12 nhân, 24 luồng)","GeForce RTX™ 5070Ti 12GB GDDR7 (992 AI TOPs) + AMD Radeon™ Graphics","32GB Onboard","","","16"" OLED (2560 x 1600), 240Hz",1
"68ca54d976a72c2aed452fbc",347,"Aspire 5 A515-58P-774R (NX.KHJSV.005)","Acer","Văn phòng",19990000,"Intel® Core™ i7-1355U (1.7 GHz - 5.0 GHz, 12MB, 10 nhân, 12 luồng)","Onboard graphics   () + Intel® UHD Graphics","16GB","","","15.6"" IPS (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452ff3",402,"Gaming Predator Helios 18 AI PH18-73-93P0","Acer","Gaming",97190000,"Intel® Core™ Ultra 9-275HX (2.7 GHz - 5.4 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5080 16GB GDDR7 (1334 AI TOPS) + Intel® Arc™ Graphics","4 x 16GB","","","18"" Mini LED IPS (2560 x 1600), 250Hz",1
"68ca54d976a72c2aed452ff4",403,"Raider 18 HX AI A2XWIG-033VN","Msi","Gaming",121290000,"Intel® Core™ Ultra 9-285HX (2.8 GHz - 5.5 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5080 16GB GDDR7 (1334 AI TOPS) + Intel® Arc™ Graphics","2 x 32GB","","","18"" Mini LED IPS (3840 x 2400), 120Hz",1
"68ca54d976a72c2aed452ff1",400,"Predator Helios Neo 16S AI PHN16S-71-94T0","Acer","Gaming",62690000,"Intel® Core™ Ultra 9-275HX (2.7 GHz - 5.4 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5070Ti 12GB GDDR7 (992 AI TOPs) + Intel® Arc™ Graphics","2 x 16GB","","","16"" OLED (2560 x 1600), 240Hz",1
"68ca54d976a72c2aed452ffc",411,"Aspire 5 A515-58M-951T","Acer","Văn phòng",23990000,"Intel® Core™ i9-13900H (2.6 GHz - 5.4 GHz, 24MB, 14 nhân, 20 luồng)","Onboard graphics   () + Intel® Iris® Xe Graphics","16GB Onboard","","","15.6"" IPS (1920 x 1080), 60Hz",1
"68ca54d976a72c2aed452ff7",406,"Vector 16 HX AI A2XWIG-062VN","Msi","Gaming",71290000,"Intel® Core™ Ultra 9-275HX (4.6 GHz - 5.4 GHz, 36MB, 24 nhân, 24 luồng)","GeForce RTX™ 5080   (1334 AI TOPS) + ","2 x 8GB","","","16""  (2560 x 1600), 240Hz",1
